Date [UTC], Time [UTC], Illuminance [lux], Temperature [°C], Humidity [%], CO2 [ppm], TVOC [ppb], Latitude [°], Longitude [°], Satellites [-], Speed [m/s], Altitude [m], Roll [°], Pitch [°], Heading [°], Wind speed [m/s], Wind angle [°], Wind temp. [°C]
2023-03-30, 12:11:40.920, 2556.36, 16.06, 49.91, 400, 575, 46.52111053, 6.56490707, 11, 0.09, 425.3, 0.6, -1.8, 4.0, 4.9, 165, 17
2023-03-30, 12:11:42.028, 2552.51, 16.06, 49.95, 400, 573, 46.52111053, 6.56490707, 11, 0.06, 425.3, 0.5, -1.9, 3.6, 5.0, 163, 17
2023-03-30, 12:11:43.135, 2550.29, 16.07, 50.00, 400, 579, 46.52111053, 6.56490803, 11, 0.11, 425.2, 0.4, -2.1, 4.7, 4.4, 162, 17
2023-03-30, 12:11:44.240, 2545.10, 16.07, 49.97, 400, 574, 46.52111053, 6.56491709, 11, 0.21, 425.1, 0.5, -2.0, 4.2, 4.4, 161, 17
2023-03-30, 12:11:45.346, 2544.81, 16.07, 49.98, 400, 568, 46.52110291, 6.56491709, 11, 0.11, 425.0, 0.4, -2.0, 4.1, 4.1, 159, 17
2023-03-30, 12:11:46.454, 2545.04, 16.06, 49.97, 400, 567, 46.52110291, 6.56491804, 11, 0.08, 424.8, 0.4, -2.0, 4.1, 3.9, 154, 17
2023-03-30, 12:11:47.560, 2547.19, 16.07, 50.01, 400, 566, 46.52110291, 6.56492233, 11, 0.22, 424.4, 0.4, -1.9, 4.0, 3.8, 159, 17
2023-03-30, 12:11:48.667, 2548.01, 16.06, 50.01, 400, 571, 46.52110291, 6.56491804, 11, 0.03, 424.2, 0.4, -2.0, 4.3, 3.0, 153, 17
2023-03-30, 12:11:49.774, 2551.27, 16.06, 50.03, 400, 555, 46.52109528, 6.56491470, 11, 0.01, 423.9, 0.3, -2.0, 4.0, 2.9, 160, 17
2023-03-30, 12:11:50.880, 2552.91, 16.04, 50.02, 400, 564, 46.52109528, 6.56491709, 11, 0.10, 423.7, 0.4, -1.7, 3.7, 3.1, 165, 17
2023-03-30, 12:11:51.987, 2553.20, 16.04, 50.06, 400, 559, 46.52109528, 6.56491709, 11, 0.09, 423.7, 0.4, -2.0, 4.2, 2.8, 176, 17
2023-03-30, 12:11:53.094, 2546.38, 16.07, 50.05, 400, 553, 46.52109528, 6.56491470, 11, 0.08, 423.5, 0.5, -2.0, 4.2, 2.0, 181, 17
2023-03-30, 12:11:54.198, 2539.78, 16.06, 50.02, 400, 563, 46.52109528, 6.56491184, 11, 0.06, 423.2, 0.4, -2.1, 4.2, 1.5, 167, 17
2023-03-30, 12:11:55.302, 2541.12, 16.07, 50.06, 400, 555, 46.52108383, 6.56490374, 11, 0.08, 423.0, 0.4, -2.0, 3.8, 1.4, 169, 17
2023-03-30, 12:11:56.405, 2537.86, 16.06, 50.07, 400, 564, 46.52108383, 6.56489658, 11, 0.13, 422.7, 0.4, -2.0, 3.7, 1.6, 166, 17
2023-03-30, 12:11:57.511, 2541.64, 16.07, 50.11, 400, 558, 46.52108383, 6.56489468, 11, 0.05, 422.5, 0.4, -1.9, 3.9, 2.5, 168, 17
2023-03-30, 12:11:58.615, 2545.20, 16.07, 50.05, 400, 555, 46.52107620, 6.56488562, 11, 0.07, 422.1, 0.3, -2.1, 3.9, 2.2, 186, 17
2023-03-30, 12:11:59.718, 2547.42, 16.07, 50.12, 400, 567, 46.52107620, 6.56487846, 11, 0.18, 421.9, 0.5, -1.9, 4.0, 3.1, 161, 17
2023-03-30, 12:12:00.822, 2546.38, 16.07, 50.09, 400, 565, 46.52107620, 6.56487322, 11, 0.15, 421.7, 0.4, -2.0, 4.0, 3.6, 169, 17
2023-03-30, 12:12:01.930, 2548.30, 16.06, 50.11, 400, 558, 46.52107620, 6.56487322, 11, 0.11, 421.7, 0.4, -2.0, 4.3, 3.2, 169, 17
2023-03-30, 12:12:03.038, 2521.67, 16.06, 50.10, 400, 567, 46.52107620, 6.56487322, 11, 0.08, 421.7, 0.4, -2.0, 4.4, 2.8, 166, 17
2023-03-30, 12:12:04.144, 1998.42, 16.07, 50.16, 400, 562, 46.52107620, 6.56487846, 11, 0.19, 421.6, 0.2, -2.1, 3.9, 2.6, 171, 17
2023-03-30, 12:13:10.542, 2769.37, 16.06, 50.67, 400, 661, 46.52104568, 6.56489468, 9, 0.15, 420.4, 0.0, -6.5, 4.9, 1.4, 140, 16
2023-03-30, 12:13:11.651, 2765.26, 16.06, 50.67, 400, 657, 46.52104568, 6.56489944, 10, 0.07, 420.1, 0.2, -2.4, 4.6, 2.0, 153, 16
2023-03-30, 12:13:12.756, 2741.53, 16.07, 50.71, 400, 663, 46.52104568, 6.56489658, 10, 0.02, 420.0, 0.2, -2.0, 6.2, 1.8, 155, 16
2023-03-30, 12:13:13.863, 2823.91, 16.06, 50.66, 400, 659, 46.52104568, 6.56489849, 10, 0.13, 420.0, 0.0, -6.4, 5.6, 1.9, 150, 16
2023-03-30, 12:13:14.969, 2889.23, 16.04, 50.64, 400, 657, 46.52104568, 6.56489944, 10, 0.10, 419.9, 0.2, -2.3, 5.9, 2.0, 157, 16
2023-03-30, 12:13:16.077, 2926.60, 16.03, 50.63, 400, 648, 46.52104568, 6.56489944, 10, 0.03, 419.9, 0.3, -2.4, 5.9, 1.9, 154, 16
2023-03-30, 12:13:17.182, 2959.70, 16.03, 50.57, 400, 657, 46.52104568, 6.56489944, 11, 0.10, 419.9, 0.4, -2.2, 5.9, 1.4, 161, 16
2023-03-30, 12:13:18.289, 2976.70, 16.03, 50.61, 400, 652, 46.52104568, 6.56489944, 11, 0.04, 419.9, 0.0, -6.4, 5.6, 1.5, 148, 16
2023-03-30, 12:13:19.395, 2990.61, 16.04, 50.59, 400, 650, 46.52104568, 6.56489944, 11, 0.12, 419.9, 0.0, -6.7, 5.5, 1.7, 151, 16
2023-03-30, 12:13:20.504, 3001.25, 16.04, 50.60, 400, 648, 46.52105331, 6.56489944, 11, 0.06, 419.8, 0.2, -2.2, 5.9, 2.2, 148, 16
2023-03-30, 12:13:21.610, 3024.06, 16.01, 50.56, 400, 642, 46.52105331, 6.56490469, 11, 0.09, 419.5, 0.2, -2.3, 5.3, 1.8, 149, 16
2023-03-30, 12:13:22.717, 3044.33, 16.00, 50.56, 400, 644, 46.52105331, 6.56490183, 11, 0.04, 419.5, 0.2, -2.3, 5.7, 2.2, 136, 16
2023-03-30, 12:13:23.824, 3064.60, 16.01, 50.56, 400, 647, 46.52105331, 6.56489944, 11, 0.03, 419.4, 0.2, -2.3, 5.1, 1.8, 133, 16
2023-03-30, 12:13:24.930, 3100.15, 16.03, 50.57, 400, 646, 46.52105331, 6.56489658, 11, 0.05, 419.4, 0.3, -2.4, 5.6, 1.6, 147, 16
2023-03-30, 12:13:26.037, 3122.02, 16.04, 50.59, 400, 641, 46.52105331, 6.56489468, 11, 0.07, 419.3, 0.2, -2.3, 5.4, 2.2, 151, 16
2023-03-30, 12:13:27.170, 3164.68, 16.01, 50.53, 400, 635, 46.52105331, 6.56489849, 11, 0.09, 419.2, 0.2, -2.3, 5.6, 2.0, 160, 16
2023-03-30, 12:13:28.275, 3203.39, 16.01, 50.60, 400, 633, 46.52105331, 6.56490374, 11, 0.08, 419.1, 0.2, -2.1, 5.9, 2.1, 154, 16
2023-03-30, 12:13:29.378, 3246.54, 16.01, 50.57, 400, 641, 46.52105331, 6.56490469, 11, 0.04, 419.0, 0.3, -2.2, 5.8, 2.3, 146, 16
2023-03-30, 12:13:30.483, 3315.64, 16.03, 50.51, 400, 635, 46.52105331, 6.56490803, 11, 0.05, 418.9, 0.0, -6.7, 5.5, 1.8, 146, 16
2023-03-30, 12:13:31.590, 3487.29, 16.01, 50.53, 400, 626, 46.52105331, 6.56490993, 11, 0.27, 418.9, 0.3, -2.2, 6.4, 1.6, 147, 16
2023-03-30, 12:13:32.696, 3795.71, 16.04, 50.50, 400, 620, 46.52105331, 6.56491280, 11, 0.17, 418.9, 0.0, -6.4, 5.6, 1.8, 144, 16
2023-03-30, 12:13:33.800, 4048.99, 16.03, 50.51, 400, 629, 46.52104568, 6.56491470, 11, 0.09, 418.9, 0.0, -6.4, 5.9, 1.9, 146, 16
2023-03-30, 12:13:34.903, 4393.60, 16.03, 50.48, 400, 622, 46.52104568, 6.56491709, 11, 0.13, 418.9, 0.4, -2.2, 5.4, 2.0, 144, 16
2023-03-30, 12:13:36.008, 4068.09, 16.03, 50.52, 400, 627, 46.52104568, 6.56491804, 11, 0.13, 418.9, 0.3, -2.0, 5.3, 1.7, 154, 16
2023-03-30, 12:13:37.112, 3912.17, 16.03, 50.48, 400, 621, 46.52104568, 6.56491995, 11, 0.11, 418.9, 0.4, -2.3, 5.7, 1.8, 166, 16
2023-03-30, 12:13:38.217, 3763.82, 16.01, 50.49, 400, 629, 46.52104568, 6.56492519, 11, 0.11, 418.9, 0.2, -2.2, 5.6, 2.0, 167, 16
2023-03-30, 12:13:39.320, 3529.23, 16.01, 50.48, 400, 632, 46.52104568, 6.56494045, 11, 0.10, 418.8, 0.1, -2.2, 5.2, 1.9, 161, 16
2023-03-30, 12:13:40.425, 3497.93, 16.03, 50.48, 400, 619, 46.52104568, 6.56494951, 11, 0.27, 418.7, 0.3, -2.2, 5.9, 2.0, 151, 16
2023-03-30, 12:13:41.531, 3482.39, 16.03, 50.43, 400, 614, 46.52104568, 6.56496191, 11, 0.20, 418.7, 0.0, -6.5, 5.7, 2.0, 138, 16
2023-03-30, 12:13:42.636, 3316.55, 16.03, 50.47, 400, 614, 46.52104568, 6.56496382, 11, 0.25, 418.7, 0.0, -6.6, 5.2, 2.6, 135, 16
2023-03-30, 12:13:43.743, 3277.94, 16.01, 50.43, 400, 620, 46.52103806, 6.56496668, 11, 0.33, 418.7, 0.0, -6.5, 5.5, 2.2, 154, 16
2023-03-30, 12:13:44.849, 3057.16, 15.98, 50.44, 400, 621, 46.52103806, 6.56497002, 11, 0.27, 418.7, 0.3, -1.9, 5.6, 2.0, 155, 16
2023-03-30, 12:14:50.083, 1180.78, 16.01, 50.62, 400, 655, 46.52108383, 6.56490993, 11, 0.03, 417.3, 1.4, 0.0, 358.4, 0.9, 203, 16
2023-03-30, 12:14:51.190, 2339.90, 15.97, 50.62, 400, 650, 46.52108383, 6.56491184, 11, 0.05, 417.3, 1.6, 0.2, 359.7, 0.5, 175, 16
2023-03-30, 12:14:52.296, 1995.25, 15.97, 50.61, 400, 653, 46.52108383, 6.56491280, 11, 0.19, 417.3, 1.6, 0.0, 359.8, 0.8, 163, 16
2023-03-30, 12:14:53.404, 2022.86, 15.98, 50.66, 400, 660, 46.52108383, 6.56491709, 11, 0.04, 417.4, 1.4, 0.1, 359.1, 0.8, 217, 16
2023-03-30, 12:14:54.512, 2018.56, 15.98, 50.61, 400, 648, 46.52108383, 6.56491709, 11, 0.04, 417.4, 1.6, 0.1, 0.0, 1.2, 228, 16
2023-03-30, 12:14:55.618, 2006.45, 15.98, 50.62, 400, 644, 46.52108383, 6.56491804, 11, 0.17, 417.4, 1.6, 0.2, 359.5, 1.0, 228, 16
2023-03-30, 12:14:56.724, 1988.92, 15.98, 50.61, 400, 646, 46.52108383, 6.56491804, 11, 0.12, 417.4, 1.7, 0.2, 358.7, 1.0, 221, 16
2023-03-30, 12:14:57.830, 1967.25, 15.97, 50.62, 400, 648, 46.52108383, 6.56491804, 11, 0.07, 417.4, 1.7, 0.3, 0.2, 1.2, 213, 16
2023-03-30, 12:14:58.939, 1959.74, 15.96, 50.62, 400, 653, 46.52108383, 6.56491804, 11, 0.04, 417.4, 1.7, -0.0, 0.0, 0.9, 224, 16
2023-03-30, 12:15:00.046, 1942.28, 15.98, 50.61, 400, 643, 46.52108383, 6.56491995, 11, 0.05, 417.4, 1.6, 0.1, 359.4, 0.8, 226, 16
2023-03-30, 12:15:01.153, 1923.64, 16.00, 50.61, 400, 652, 46.52108383, 6.56491995, 11, 0.17, 417.4, 1.6, 0.3, 359.6, 0.5, 222, 16
2023-03-30, 12:15:02.258, 1905.52, 15.98, 50.69, 400, 654, 46.52108383, 6.56491995, 11, 0.13, 417.4, 1.7, 0.3, 0.9, 0.6, 213, 16
2023-03-30, 12:15:03.366, 1885.78, 15.98, 50.65, 400, 649, 46.52108383, 6.56491804, 10, 0.36, 417.4, 1.6, 0.1, 359.5, 0.7, 216, 16
2023-03-30, 12:15:04.473, 1865.96, 15.97, 50.68, 400, 651, 46.52108383, 6.56492519, 10, 0.32, 417.4, 1.6, 0.1, 358.5, 0.6, 230, 16
2023-03-30, 12:15:05.579, 1847.26, 15.98, 50.67, 400, 650, 46.52109528, 6.56493616, 10, 0.27, 417.2, 1.7, 0.3, 0.2, 0.7, 208, 16
2023-03-30, 12:15:06.685, 1827.74, 15.97, 50.63, 400, 644, 46.52109528, 6.56493616, 10, 0.42, 417.1, 1.6, 0.2, 359.2, 0.7, 181, 16
2023-03-30, 12:15:07.793, 1810.44, 15.96, 50.63, 400, 648, 46.52109528, 6.56493139, 10, 0.11, 417.1, 1.5, 0.1, 359.6, 0.7, 181, 16
2023-03-30, 12:15:08.899, 1794.78, 15.97, 50.67, 400, 645, 46.52110291, 6.56492996, 10, 0.13, 417.0, 1.7, 0.2, 359.1, 0.6, 200, 16
2023-03-30, 12:15:10.006, 1774.73, 15.97, 50.61, 400, 638, 46.52110291, 6.56492805, 11, 0.08, 417.0, 1.6, 0.1, 359.0, 0.6, 181, 16
2023-03-30, 12:15:11.112, 1716.80, 15.94, 50.65, 400, 640, 46.52110291, 6.56492805, 11, 0.02, 416.9, 1.6, -0.0, 358.8, 1.3, 210, 16
2023-03-30, 12:15:12.216, 1693.27, 15.96, 50.59, 400, 649, 46.52109528, 6.56492805, 10, 0.13, 416.9, 1.6, 0.2, 359.4, 1.1, 191, 16
2023-03-30, 12:15:13.320, 1728.32, 15.94, 50.60, 400, 650, 46.52110291, 6.56492519, 11, 0.15, 416.9, 1.7, 0.1, 359.5, 1.3, 204, 16
2023-03-30, 12:15:14.423, 1690.95, 15.94, 50.67, 400, 650, 46.52110291, 6.56492615, 11, 0.25, 416.8, 1.5, 0.1, 358.1, 1.3, 206, 16
2023-03-30, 12:15:15.529, 1668.17, 15.94, 50.68, 400, 652, 46.52109528, 6.56492329, 11, 0.13, 416.8, 1.6, 0.1, 357.9, 2.3, 211, 16
2023-03-30, 12:15:16.633, 1644.79, 15.97, 50.63, 400, 643, 46.52109528, 6.56492329, 11, 0.04, 416.8, 1.6, 0.2, 358.5, 1.8, 226, 16
2023-03-30, 12:15:17.737, 1622.24, 15.93, 50.63, 400, 645, 46.52109528, 6.56492329, 11, 0.06, 416.8, 1.7, 0.2, 0.1, 2.0, 216, 16
2023-03-30, 12:15:18.841, 1598.87, 15.96, 50.61, 400, 649, 46.52109528, 6.56492233, 11, 0.10, 416.8, 1.5, 0.3, 0.1, 1.0, 228, 16
2023-03-30, 12:15:19.971, 1573.87, 15.93, 50.63, 400, 637, 46.52109528, 6.56491995, 11, 0.09, 416.8, 1.6, 0.4, 0.3, 2.0, 221, 16
2023-03-30, 12:15:21.076, 1553.47, 15.92, 50.63, 400, 630, 46.52110291, 6.56491995, 11, 0.15, 416.7, 1.7, 0.3, 359.5, 1.6, 207, 16
2023-03-30, 12:15:22.181, 1530.10, 15.92, 50.63, 400, 646, 46.52110291, 6.56491280, 11, 0.24, 416.7, 1.6, 0.3, 359.5, 2.0, 210, 16
2023-03-30, 12:15:23.286, 1508.65, 15.93, 50.61, 400, 640, 46.52110291, 6.56490803, 11, 0.25, 416.7, 1.6, 0.1, 359.5, 2.0, 214, 16
2023-03-30, 12:15:24.392, 1487.21, 15.93, 50.59, 400, 632, 46.52111053, 6.56490707, 11, 0.17, 416.6, 1.6, 0.3, 0.2, 1.5, 206, 16
2023-03-30, 12:15:25.499, 1464.72, 15.92, 50.63, 400, 625, 46.52111053, 6.56489944, 11, 0.28, 416.6, 1.7, 0.2, 359.4, 2.1, 220, 16
2023-03-30, 12:15:26.606, 1444.39, 15.92, 50.57, 400, 640, 46.52111053, 6.56489658, 11, 0.28, 416.6, 1.5, 0.0, 359.0, 1.9, 221, 16
2023-03-30, 12:15:27.713, 1424.34, 15.92, 50.60, 400, 635, 46.52111816, 6.56489468, 11, 0.12, 416.6, 1.5, 0.2, 359.8, 1.2, 230, 16
2023-03-30, 12:15:28.821, 1407.86, 15.94, 50.64, 400, 631, 46.52111816, 6.56489468, 10, 0.11, 416.6, 1.6, 0.2, 359.6, 1.0, 234, 16
2023-03-30, 12:15:29.927, 1391.15, 15.92, 50.63, 400, 633, 46.52111816, 6.56489372, 10, 0.06, 416.6, 1.6, 0.2, 358.8, 0.9, 238, 16
2023-03-30, 12:15:31.034, 1379.11, 15.93, 50.63, 400, 631, 46.52111816, 6.56489372, 10, 0.07, 416.6, 1.7, 0.2, 359.5, 1.3, 222, 16
2023-03-30, 12:15:32.140, 1363.57, 15.93, 50.63, 400, 635, 46.52111816, 6.56489182, 10, 0.08, 416.6, 1.5, 0.1, 358.9, 1.3, 237, 16
2023-03-30, 12:15:33.248, 1354.56, 15.90, 50.65, 400, 640, 46.52111816, 6.56489182, 10, 0.25, 416.6, 1.6, 0.3, 359.9, 1.8, 230, 16
2023-03-30, 12:15:34.354, 1345.62, 15.89, 50.65, 400, 633, 46.52111816, 6.56489182, 10, 0.19, 416.6, 1.5, 0.0, 0.5, 1.6, 219, 16
2023-03-30, 12:15:35.461, 1337.26, 15.90, 50.64, 400, 633, 46.52111053, 6.56488943, 10, 0.15, 416.6, 1.5, 0.2, 359.5, 1.9, 215, 16
2023-03-30, 12:15:36.567, 1328.09, 15.90, 50.67, 400, 643, 46.52111053, 6.56489182, 10, 0.19, 416.6, 1.6, 0.1, 359.5, 1.4, 228, 16
2023-03-30, 12:15:37.676, 1326.33, 15.92, 50.70, 400, 627, 46.52111053, 6.56489372, 11, 0.25, 416.6, 1.6, 0.2, 0.5, 1.3, 232, 16
2023-03-30, 12:15:38.782, 1268.46, 15.90, 50.69, 400, 634, 46.52111053, 6.56489182, 11, 0.16, 416.7, 1.5, 0.0, 359.9, 1.0, 239, 16
2023-03-30, 12:15:39.888, 1262.74, 15.90, 50.69, 400, 634, 46.52110291, 6.56489182, 11, 0.35, 416.7, 1.7, 0.1, 359.4, 1.0, 226, 16
2023-03-30, 12:16:52.910, 255.54, 15.97, 51.07, 400, 776, 46.52113342, 6.56491470, 10, 0.07, 416.3, 1.6, -1.8, 2.5, 0.2, 226, 16
2023-03-30, 12:16:54.018, 22.95, 15.98, 51.07, 400, 784, 46.52113342, 6.56491470, 10, 0.07, 416.3, 1.7, -2.1, 2.9, 0.3, 259, 16
2023-03-30, 12:16:55.126, 116.66, 15.97, 51.15, 400, 840, 46.52113342, 6.56491280, 10, 0.05, 416.3, 1.5, -2.0, 1.9, 0.2, 252, 16
2023-03-30, 12:16:56.232, 273.78, 15.96, 51.22, 400, 820, 46.52113342, 6.56491280, 10, 0.09, 416.3, 1.6, -1.8, 3.0, 0.2, 269, 16
2023-03-30, 12:16:57.340, 248.88, 16.00, 51.22, 400, 834, 46.52113342, 6.56491280, 10, 0.28, 416.3, 1.7, -1.9, 2.6, 0.2, 269, 16
2023-03-30, 12:16:58.445, 246.11, 15.97, 51.23, 400, 836, 46.52113342, 6.56490993, 10, 0.08, 416.3, 1.7, -2.0, 3.7, 0.4, 181, 16
2023-03-30, 12:16:59.549, 252.76, 15.96, 51.24, 400, 798, 46.52113342, 6.56490993, 10, 0.26, 416.3, 1.7, -1.9, 3.3, 0.5, 205, 16
2023-03-30, 12:17:00.652, 246.17, 16.00, 51.22, 400, 810, 46.52114105, 6.56490707, 11, 0.06, 416.3, 1.6, -1.9, 3.2, 0.3, 226, 16
2023-03-30, 12:17:01.756, 253.74, 15.97, 51.22, 400, 826, 46.52114105, 6.56490707, 11, 0.05, 416.3, 1.7, -1.7, 3.5, 0.3, 220, 16
2023-03-30, 12:17:02.861, 246.99, 15.97, 51.18, 400, 814, 46.52114105, 6.56490707, 11, 0.10, 416.3, 1.6, -2.0, 2.9, 0.5, 202, 16
2023-03-30, 12:17:03.964, 250.02, 15.97, 51.20, 400, 826, 46.52114105, 6.56490707, 11, 0.07, 416.3, 1.6, -1.8, 3.2, 0.5, 222, 16
2023-03-30, 12:17:05.068, 246.76, 15.97, 51.16, 400, 798, 46.52114105, 6.56490803, 11, 0.11, 416.3, 1.6, -1.9, 2.5, 0.3, 226, 16
2023-03-30, 12:17:06.173, 248.39, 16.00, 51.13, 400, 798, 46.52114105, 6.56490993, 10, 0.14, 416.3, 1.8, -1.9, 3.5, 0.3, 235, 16
2023-03-30, 12:17:07.282, 246.76, 15.97, 51.11, 400, 798, 46.52114105, 6.56491184, 10, 0.19, 416.3, 1.6, -2.0, 3.5, 0.3, 226, 16
2023-03-30, 12:17:08.388, 246.46, 16.01, 51.15, 400, 794, 46.52114105, 6.56491280, 10, 0.08, 416.2, 1.8, -2.0, 3.7, 0.3, 208, 16
2023-03-30, 12:17:09.495, 247.28, 15.97, 51.10, 400, 774, 46.52114105, 6.56491470, 11, 0.04, 416.2, 1.7, -1.8, 2.3, 0.3, 208, 16
2023-03-30, 12:17:10.601, 245.65, 15.96, 51.07, 400, 792, 46.52114105, 6.56491470, 12, 0.09, 416.2, 1.8, -2.0, 3.3, 0.3, 161, 16
2023-03-30, 12:17:11.708, 245.35, 15.97, 51.05, 400, 788, 46.52114105, 6.56491709, 12, 0.16, 416.2, 1.7, -2.0, 4.1, 0.4, 171, 16
2023-03-30, 12:17:12.814, 245.88, 15.96, 51.02, 400, 796, 46.52114105, 6.56491709, 12, 0.10, 416.2, 1.5, -1.8, 3.5, 0.6, 190, 16
2023-03-30, 12:17:13.920, 236.09, 15.97, 51.03, 400, 792, 46.52114105, 6.56491804, 12, 0.08, 416.2, 1.7, -1.9, 3.0, 0.7, 195, 16
2023-03-30, 12:17:15.029, 238.17, 15.98, 50.98, 400, 788, 46.52114105, 6.56491804, 12, 0.12, 416.2, 1.7, -1.9, 3.2, 0.7, 181, 16
2023-03-30, 12:17:16.136, 240.33, 15.97, 50.98, 400, 784, 46.52114105, 6.56491995, 12, 0.23, 416.2, 1.7, -1.8, 2.9, 0.8, 163, 16
2023-03-30, 12:17:17.241, 240.33, 15.97, 51.01, 400, 735, 46.52115250, 6.56491995, 12, 0.20, 416.2, 1.7, -2.0, 3.3, 0.7, 157, 16
2023-03-30, 12:17:18.347, 240.33, 15.97, 50.96, 400, 721, 46.52115250, 6.56491995, 12, 0.16, 416.2, 1.7, -2.0, 2.7, 0.8, 141, 16
2023-03-30, 12:17:19.480, 239.51, 15.94, 50.94, 400, 729, 46.52115250, 6.56491995, 12, 0.06, 416.2, 1.8, -2.1, 3.2, 0.7, 187, 16
2023-03-30, 12:17:20.583, 238.40, 15.96, 50.93, 400, 757, 46.52115250, 6.56492329, 12, 0.19, 416.2, 1.7, -1.8, 3.2, 0.6, 200, 16
2023-03-30, 12:18:33.027, 318.96, 16.07, 50.89, 400, 975, 46.52111816, 6.56500959, 12, 0.03, 415.7, 2.0, -2.1, 0.9, 0.7, 137, 16
2023-03-30, 12:18:34.132, 338.12, 16.10, 50.83, 400, 1001, 46.52111816, 6.56500959, 12, 0.04, 415.7, 2.1, -2.2, 358.6, 0.7, 181, 16
2023-03-30, 12:18:35.240, 319.48, 16.07, 50.86, 400, 963, 46.52111816, 6.56500864, 12, 0.20, 415.7, 2.1, -2.3, 359.4, 0.7, 166, 16
2023-03-30, 12:18:36.348, 318.44, 16.07, 50.89, 400, 969, 46.52112579, 6.56500864, 12, 0.11, 415.7, 2.0, -2.3, 359.5, 0.3, 245, 16
2023-03-30, 12:18:37.454, 327.41, 16.06, 50.84, 400, 989, 46.52112579, 6.56500626, 12, 0.13, 415.7, 2.1, -2.2, 359.8, 0.2, 148, 16
2023-03-30, 12:18:38.561, 405.49, 16.04, 50.85, 400, 937, 46.52112579, 6.56500626, 12, 0.14, 415.7, 2.0, -2.3, 359.1, 0.6, 170, 16
2023-03-30, 12:18:39.669, 376.47, 16.06, 50.88, 400, 967, 46.52112579, 6.56500530, 11, 0.06, 415.7, 2.1, -2.4, 0.2, 0.8, 181, 16
2023-03-30, 12:18:40.775, 414.46, 16.03, 50.86, 400, 933, 46.52112579, 6.56500530, 11, 0.15, 415.7, 2.0, -2.3, 359.1, 0.3, 204, 16
2023-03-30, 12:18:41.882, 398.99, 16.06, 50.81, 400, 907, 46.52112579, 6.56500530, 12, 0.13, 415.7, 2.1, -2.5, 359.6, 0.4, 165, 16
2023-03-30, 12:18:42.989, 414.95, 16.04, 50.80, 400, 945, 46.52112579, 6.56500530, 12, 0.08, 415.7, 2.1, -2.3, 358.8, 0.4, 173, 16
2023-03-30, 12:18:44.095, 412.47, 16.04, 50.78, 400, 890, 46.52112579, 6.56500530, 12, 0.05, 415.7, 2.1, -2.5, 358.8, 0.6, 165, 16
2023-03-30, 12:18:45.199, 405.13, 16.06, 50.76, 400, 890, 46.52112579, 6.56500626, 11, 0.02, 415.7, 2.1, -2.4, 359.3, 0.7, 176, 16
2023-03-30, 12:18:46.302, 395.73, 16.06, 50.76, 400, 921, 46.52112579, 6.56500626, 11, 0.01, 415.7, 2.1, -2.4, 358.9, 0.7, 176, 16
2023-03-30, 12:18:47.406, 412.21, 16.06, 50.72, 400, 886, 46.52112579, 6.56500626, 12, 0.19, 415.7, 1.9, -2.4, 359.2, 0.5, 226, 16
2023-03-30, 12:18:48.513, 410.55, 16.06, 50.75, 400, 886, 46.52112579, 6.56500530, 11, 0.15, 415.7, 2.0, -2.2, 359.4, 0.5, 174, 16
2023-03-30, 12:18:49.616, 411.36, 16.03, 50.72, 400, 884, 46.52112579, 6.56500053, 10, 0.21, 415.7, 2.1, -2.4, 358.7, 0.5, 153, 16
2023-03-30, 12:18:50.721, 412.47, 16.03, 50.73, 400, 870, 46.52112579, 6.56499863, 11, 0.16, 415.7, 2.3, -2.1, 0.1, 0.5, 153, 16
2023-03-30, 12:18:51.825, 412.47, 16.03, 50.73, 400, 888, 46.52112579, 6.56499624, 10, 0.14, 415.7, 2.1, -2.1, 359.3, 0.5, 140, 16
2023-03-30, 12:18:52.932, 411.66, 16.04, 50.72, 400, 909, 46.52112579, 6.56499529, 11, 0.13, 415.7, 2.0, -2.2, 0.0, 0.3, 126, 16
2023-03-30, 12:18:54.040, 411.66, 16.01, 50.73, 400, 899, 46.52112579, 6.56499338, 11, 0.15, 415.7, 2.1, -2.4, 359.4, 0.3, 134, 16
2023-03-30, 12:18:55.145, 401.57, 16.00, 50.70, 400, 905, 46.52112579, 6.56499100, 11, 0.10, 415.7, 1.9, -2.2, 359.2, 0.5, 195, 16
2023-03-30, 12:18:56.252, 410.74, 16.01, 50.68, 400, 882, 46.52112579, 6.56499004, 11, 0.11, 415.7, 2.0, -2.1, 359.5, 0.4, 181, 16
2023-03-30, 12:18:57.359, 410.42, 16.00, 50.66, 400, 895, 46.52112579, 6.56499004, 11, 0.23, 415.7, 2.0, -2.4, 359.6, 0.2, 164, 16
2023-03-30, 12:18:58.465, 407.22, 15.98, 50.69, 400, 941, 46.52112579, 6.56498623, 11, 0.20, 415.7, 2.0, -2.2, 358.8, 0.0, 317, 16
2023-03-30, 12:18:59.571, 409.66, 16.00, 50.66, 400, 957, 46.52113342, 6.56498337, 12, 0.13, 415.7, 2.1, -2.2, 359.6, 0.0, 317, 16
2023-03-30, 12:19:00.677, 410.77, 16.01, 50.65, 400, 925, 46.52112579, 6.56498194, 12, 0.16, 415.7, 2.1, -2.1, 359.5, 0.1, 181, 16
